activity_set,name,note
 commercial_other       ,"Commercial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Aerosols",
 commercial_other       ,"Commercial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Aerosols",
 commercial_other       ,"Commercial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Fire Protection",
 commercial_other       ,"Commercial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Fire Protection",
 commercial_other       ,"Commercial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Fire Protection",
 commercial_other       ,"Commercial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Fire Protection",
 commercial_other       ,"Commercial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Foams",
 commercial_other       ,"Commercial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Foams",
 commercial_other       ,"Commercial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Refrigeration and Air Conditioning",
 commercial_other       ,"Commercial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Refrigeration and Air Conditioning",
 commercial_other       ,"Commercial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Refrigeration and Air Conditioning",
 commercial_other       ,"Commercial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Refrigeration and Air Conditioning",
 commercial_other       ,"Commercial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Refrigeration and Air Conditioning",
 commercial_other       ,"Commercial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Refrigeration and Air Conditioning",
 commercial_gas         ,"Commercial, Offices, Not Specified, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Offices, Not Specified, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Offices, Not Specified, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Retail & Wholesale, Refrigerated Warehousing, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Retail & Wholesale, Refrigerated Warehousing, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Retail & Wholesale, Refrigerated Warehousing, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Retail & Wholesale, Retail, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Retail & Wholesale, Retail, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Retail & Wholesale, Retail, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Retail & Wholesale, Warehousing, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Retail & Wholesale, Warehousing, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Retail & Wholesale, Warehousing, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Transportation Services, Airports, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Transportation Services, Airports, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Transportation Services, Airports, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Transportation Services, Transportation, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Transportation Services, Transportation, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Transportation Services, Transportation, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Transportation Services, Water Transportation, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Transportation Services, Water Transportation, None, Fuel combustion, Natural gas",
 commercial_gas         ,"Commercial, Transportation Services, Water Transportation, None, Fuel combustion, Natural gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Agua Fria Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Agua Fria Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Agua Fria Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Aligned Microgrid (AZ), Electricity generation, Distillate",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Aligned Microgrid (AZ), Electricity generation, Distillate",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Aligned Microgrid (AZ), Electricity generation, Distillate",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Apache Generating Station (AZ), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Apache Generating Station (AZ), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Apache Generating Station (AZ), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Apache Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Apache Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Apache Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Arlington Valley Energy Facility (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Arlington Valley Energy Facility (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Arlington Valley Energy Facility (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Black Mountain Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Black Mountain Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Black Mountain Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Cholla Power Station (AZ), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Cholla Power Station (AZ), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Cholla Power Station (AZ), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Coolidge Generation Station (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Coolidge Generation Station (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Coolidge Generation Station (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Coronado Generating Station (AZ), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Coronado Generating Station (AZ), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Coronado Generating Station (AZ), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, CSE Arizona Facility (AZ), Electricity generation, Primary Fuel: Digester Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, CSE Arizona Facility (AZ), Electricity generation, Primary Fuel: Digester Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, CSE Arizona Facility (AZ), Electricity generation, Primary Fuel: Digester Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Desert Basin Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Desert Basin Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Desert Basin Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - All Blocks (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - All Blocks (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - All Blocks (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 1 (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 1 (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 1 (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 2 (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 2 (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 2 (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 3 (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 3 (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 3 (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 4 (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 4 (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 4 (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Griffith Energy (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Griffith Energy (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Griffith Energy (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, H. Wilson Sundt Generating Station (fka Irvington Generating Station) (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, H. Wilson Sundt Generating Station (fka Irvington Generating Station) (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, H. Wilson Sundt Generating Station (fka Irvington Generating Station) (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Harquahala Generating Project (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Harquahala Generating Project (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Harquahala Generating Project (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Kyrene Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Kyrene Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Arizona, Kyrene Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",
